Timestamp,Op-Count,,,,Byte-Count,,,,Avg-ResTime,,,,Avg-ProcTime,,,,Throughput,,,,Bandwidth,,,,Succ-Ratio,,,,Version-Info,,
,read,list,write,delete,read,list,write,delete,read,list,write,delete,read,list,write,delete,read,list,write,delete,read,list,write,delete,read,list,write,delete,Min-Version,Version,Max-Version
02:23:11,1619,237,504,265,34312892000,0,9907668000,0,522.4,109.47,803.47,64.85,143.66,109.47,561.6,64.85,301.03,44.04,93.31,49.04,6364066424.55,0,1848952741,0,100%,100%,100%,100%,241,241,241
02:23:16,1564,279,546,286,32673292000,0,9582216000,0,442.67,83.79,890.25,63.88,130.75,83.78,730.73,63.88,297.84,52.48,103.89,53.91,6238196288.61,0,1850634640.07,0,100%,100%,100%,100%,242,242,242
02:23:21,1472,282,484,259,30312212000,0,8990320000,0,445.63,93.34,840.13,59.31,123.27,93.34,639.7,59.31,284.29,54.09,95.85,50.21,5795615490.11,0,1799088664.05,0,100%,100%,100%,100%,243,243,243
02:23:26,1414,223,450,225,29653780000,0,8661924000,0,540.5,117.1,831.64,62.72,150.63,117.1,579.76,62.72,285.56,45.31,91.53,45.72,5935781539.45,0,1780500497.73,0,100%,100%,100%,100%,244,244,244
02:23:31,1244,210,403,236,26635808000,0,9184192000,0,535.96,170.28,864.57,63.31,134.76,170.28,588.84,63.31,243.95,41.04,79.72,45.76,5191892036.59,0,1836314613.55,0,100%,100%,100%,100%,245,245,245
02:23:36,1403,249,457,262,29522432000,0,9316252000,0,612.18,129.56,821.92,51.13,142.52,129.56,586.29,51.13,287.76,51.96,94.2,55.89,6002597650.77,0,1960945610.29,0,100%,100%,100%,100%,246,246,246
02:23:41,1526,274,565,256,29789912000,0,10825840000,0,467.76,90,1255.59,80.38,136.66,90,1019.45,80.38,293.88,53.17,106.75,49.42,5832308929.15,0,2046376978.64,0,100%,100%,100%,100%,247,247,247
02:23:46,1406,215,453,234,28277936000,0,9251124000,0,381.64,75.08,1057.06,112.9,111.45,75.08,902,112.9,282.72,42.47,90.54,46.65,5675801309.76,0,1843786478.38,0,100%,100%,100%,100%,248,248,248
02:23:51,1331,243,463,225,29519804000,0,10627036000,0,566.49,100.74,858.17,59.95,142.2,100.74,589.17,59.95,275.68,48.11,95.21,45.83,6089778750.34,0,2253691281.32,0,100%,100%,100%,100%,249,249,249
02:23:56,1263,219,440,211,28862652000,0,9775268000,0,599.79,86.86,953.79,68.06,157.93,86.86,683.73,68.06,256.72,44.62,88.33,43.96,5902089929.7,0,1930291245.3,0,100%,100%,100%,100%,250,250,250
02:24:01,1326,251,454,220,27292596000,0,10430164000,0,468.02,76.71,1290.65,112.39,135.7,76.71,1035.72,112.39,268.94,50.35,90.16,44.56,5522211386.77,0,2063649202.62,0,100%,100%,100%,100%,251,251,251
02:24:06,1437,243,480,254,30048504000,0,10038576000,0,460.55,75.14,949.41,148.5,126.68,75.14,741.6,148.5,284.11,48.35,93.59,50.39,5906289668.68,0,1999164166.38,0,100%,100%,100%,100%,252,252,252
02:24:11,1370,211,458,218,30111188000,0,8989196000,0,538.87,100.7,915.19,114.7,140.37,100.7,648.21,114.7,264.43,40.95,90.12,41.09,5842985098.34,0,1787952355.97,0,100%,100%,100%,100%,253,253,253
02:24:16,1226,180,392,178,26700068000,0,9313532000,0,544.36,107.34,1116.38,87.49,155.29,107.34,742.73,87.49,246.59,36.96,78.58,35.83,5347903303.22,0,1865877717.83,0,100%,100%,100%,100%,254,254,254
02:24:21,1456,245,479,258,31095772000,0,9513956000,0,577.9,88.58,813.7,81.26,149.87,88.58,542.16,81.26,299.13,50.36,100.72,53.04,6281048784.69,0,1982388814.75,0,100%,100%,100%,100%,255,255,255
02:24:26,1293,230,445,202,28994016000,0,9185440000,0,566.49,100.31,822.97,65.26,142.09,100.31,565.52,65.26,265.38,48.45,89.17,39.76,5883110650.58,0,1900978523.24,0,100%,100%,100%,100%,256,256,256
02:24:31,1385,243,497,235,28343324000,0,9121736000,0,560.88,136.98,783.13,87.66,156.76,136.98,561.46,87.66,274.83,47.82,99.42,47.26,5703046471.03,0,1899462367.33,0,100%,100%,100%,100%,257,257,257
02:24:36,1344,226,411,222,29192556000,0,8136132000,0,545.23,111.76,796.24,56.78,142.44,111.76,553.7,56.78,270.63,45.11,83.71,44.69,5840959099.16,0,1655679383.01,0,100%,100%,100%,100%,258,258,258
02:24:41,1189,178,417,185,25783732000,0,9184008000,0,599.27,87.41,1088.48,77.79,131.62,87.41,742.06,77.79,235.65,35.86,82.17,36.19,5142201644.13,0,1769483724.57,0,100%,100%,100%,100%,259,259,259
02:24:46,1201,239,390,206,25062448000,0,7938612000,0,604.74,108.5,751.52,84.49,144.19,108.5,536.48,84.49,245.29,48.5,79.53,41.36,5072967484.64,0,1619441648.86,0,100%,100%,100%,100%,260,260,260
02:24:51,1075,209,362,184,23747104000,0,7414604000,0,753.83,81.79,914.2,62.79,174.07,81.79,589.47,62.79,225.71,45.02,76.97,38.16,4939140916.46,0,1538693258.4,0,100%,100%,100%,100%,261,261,261
02:24:56,1509,246,444,237,29197836000,0,8530296000,0,613.02,87.94,779.63,38.61,148.69,87.94,570.35,38.61,321.23,52.5,94.05,50.18,6208763861.51,0,1851058184.58,0,100%,100%,100%,100%,262,262,262
02:25:01,1507,235,515,263,32800588000,0,10562552000,0,530.39,77.16,931.86,46.24,136.49,77.16,659.93,46.24,299.88,47.75,104.68,53.2,6549170188.2,0,2203464784.87,0,100%,100%,100%,100%,263,263,263
02:25:06,1379,225,441,212,29259608000,0,10560156000,0,551.85,95,930.37,120.35,144.74,95,603.91,120.35,268.58,44.19,85.01,41.29,5700839461.54,0,1991772595.33,0,100%,100%,100%,100%,264,264,264
02:25:11,1500,238,490,280,32211072000,0,10628284000,0,555.15,122.38,821.31,83.77,143.83,122.38,570.63,83.77,289.23,46.62,94.94,54.69,6185456841.68,0,2118978762.43,0,100%,100%,100%,100%,265,265,265
02:25:16,1344,217,442,216,28735272000,0,10168048000,0,531.65,103.01,865.96,54.86,141.76,103,587,54.86,264.98,42.83,87.59,44.19,5730887670.67,0,1995466178.55,0,100%,100%,100%,100%,266,266,266
02:25:21,1324,224,427,233,26377060000,0,9314692000,0,513.15,128.65,774.87,71.75,135.02,128.65,534.13,71.75,271.14,46.41,86.71,46.78,5409260776.03,0,1883802090.07,0,100%,100%,100%,100%,267,267,267
02:25:26,1363,208,475,238,27688456000,0,10365496000,0,529.68,90.69,785.9,60.89,131.4,90.69,519.27,60.89,275.42,41.24,97.52,47.26,5596731094.39,0,2108265924.64,0,100%,100%,100%,100%,268,268,268
02:25:31,1488,258,450,239,30114300000,0,10298304000,0,606.64,105.51,902.73,77.38,160.84,105.51,564.3,77.38,312.47,53.07,95.27,50.89,6277868443.15,0,2092505136.33,0,100%,100%,100%,100%,269,269,269
02:25:36,1455,218,496,251,32733048000,0,8662348000,0,601.37,98.53,805.12,81.89,152.44,98.53,543.52,81.89,279.66,42.72,96.87,48.7,6316822287.94,0,1598928387.51,0,100%,100%,100%,100%,270,270,270
02:25:41,1365,219,415,215,29521560000,0,8463208000,0,506.37,92.45,823.98,65.17,134.76,92.45,578.1,65.17,264.84,43.12,79.17,40.85,5799895153.45,0,1616997280.14,0,100%,100%,100%,100%,271,271,271
02:25:46,1342,212,459,230,29716804000,0,9644280000,0,511.21,134.74,1443.37,87.76,137.93,134.74,1247.48,87.76,276.87,44.84,90.36,47.3,6092323742.14,0,1872481447.71,0,100%,100%,100%,100%,272,272,272
02:25:51,1350,223,440,255,28146168000,0,9316544000,0,452.78,88.77,878.25,114.95,135.64,88.77,702.47,114.95,259.29,43.71,84.21,49.38,5451265388.51,0,1834946489.37,0,100%,100%,100%,100%,273,273,273
02:25:56,1303,207,455,206,28274464000,0,9643844000,0,573.02,100.45,875.97,125.09,141.29,100.45,614.24,125.09,261.82,41.97,92.35,42.82,5555175346.24,0,2001219972.54,0,100%,100%,100%,100%,274,274,274
02:26:01,1153,171,397,194,24930832000,0,7414624000,0,541.45,131.15,873.12,68.48,146.19,131.15,637.79,68.48,238.01,36.62,82.4,40.7,5139379113.03,0,1563149456.81,0,100%,100%,100%,100%,275,275,275
02:26:06,1417,233,418,207,30440236000,0,9838912000,0,598.53,157.42,901.86,107.31,154.2,157.42,640.57,107.31,296.04,48.98,86.97,44.43,6398302981.73,0,2052664057.31,0,100%,100%,100%,100%,276,276,276
02:26:11,1434,255,467,233,30113664000,0,9643892000,0,580.09,82.36,786.29,123.58,160.12,82.36,519.47,123.58,281.87,49.19,93.3,46.23,5856150137.07,0,2003754429.59,0,100%,100%,100%,100%,277,277,277
02:26:16,1226,211,422,205,25063868000,0,9512048000,0,548.11,106.17,932.9,70.11,149.48,106.17,654.33,70.11,245.61,42.24,83.01,40.4,4903136297.98,0,1872304354.7,0,100%,100%,100%,100%,278,278,278
02:26:21,1410,254,481,243,29588172000,0,9578956000,0,600.26,118.32,1054.65,54.63,147.76,118.32,795.82,54.63,274.87,48.78,93.3,46.29,5802283778.95,0,1783635572.96,0,100%,100%,100%,100%,279,279,279
02:26:26,1270,184,407,216,28274692000,0,8528468000,0,513.11,71.93,1082.26,111.76,125.95,71.93,816.89,111.76,243.3,35.03,78.49,40.45,5400347975.82,0,1663825313.04,0,100%,100%,100%,100%,280,280,280
02:26:31,1462,243,486,254,30440476000,0,9121212000,0,536.65,89.93,682.41,114.54,142.43,89.93,477.87,114.54,313.3,53.01,103.47,52.71,6497272872.76,0,1947647678.69,0,100%,100%,100%,100%,281,281,281
02:26:36,1519,277,525,255,30705232000,0,9974424000,0,520.74,121.21,814.35,85.88,149.53,121.21,605.42,85.88,304.81,55.25,105.58,50.09,6215682255.2,0,2072143790.36,0,100%,100%,100%,100%,282,282,282
02:26:41,1386,237,478,229,28737120000,0,10692808000,0,502.99,110.27,949.35,86.7,146.64,110.27,702.63,86.7,272.84,47.32,93.83,44.69,5711316369.97,0,2101810239.23,0,100%,100%,100%,100%,283,283,283
02:26:46,1466,253,477,267,30966008000,0,9054804000,0,555.62,98.74,851.23,107.29,148.21,98.74,593.69,107.29,297.35,50.73,99.36,53.6,6287562725.64,0,1887010892.59,0,100%,100%,100%,100%,284,284,284
02:26:51,1499,251,532,250,30247088000,0,11873200000,0,483.12,94.57,758.71,48.66,136.1,94.57,517.81,48.66,294.7,50.45,108.06,50.26,5913080779.83,0,2420279985.93,0,100%,100%,100%,100%,285,285,285
02:26:56,1380,209,461,237,29391636000,0,10299548000,0,531.68,110.33,986.92,73,144.46,110.33,662.03,73,269.8,41.95,89.62,46.17,5807426472.95,0,2060151771.27,0,100%,100%,100%,100%,286,286,286
02:27:01,1392,269,475,216,30309012000,0,10299844000,0,553.66,108.02,879.38,77.88,137.81,108.02,646.67,77.88,274.47,52.82,91.93,41.51,5918600085.9,0,2028927114.04,0,100%,100%,100%,100%,287,287,287
02:27:06,1438,217,473,229,30048208000,0,9907484000,0,533.49,81.59,806.65,60.79,154.74,81.59,566.55,60.79,285.78,42.37,93.76,46.3,6079867826.05,0,1918981976.65,0,100%,100%,100%,100%,288,288,288
02:27:11,1404,226,434,238,29719152000,0,9643520000,0,537.5,114.65,978.54,68.74,141.97,114.65,679.78,68.74,279.06,44.73,86.02,48.59,5925697008.47,0,1940932189.07,0,100%,100%,100%,100%,289,289,289
02:27:16,1389,252,499,224,27688560000,0,10563268000,0,527.52,107.02,867.47,87.33,153.44,107.02,610.9,87.33,272.83,49.64,97.63,42.33,5544173778.78,0,2022670856.16,0,100%,100%,100%,100%,290,290,290
02:27:21,1454,251,499,247,29455964000,0,9972460000,0,520.59,93.16,847.49,56.43,141.7,93.16,597.34,56.43,288.74,50.56,97.73,48.82,5895877678.37,0,1966079672.79,0,100%,100%,100%,100%,291,291,291
02:27:26,1355,240,501,241,28211480000,0,10103472000,0,503.57,107.47,792.65,78.4,132.9,107.47,557.83,78.4,280.74,49.75,103.11,49.02,5883405669.35,0,2061413081.91,0,100%,100%,100%,100%,292,292,292
02:27:31,1328,211,451,215,27095888000,0,10364860000,0,477.95,98.61,1221.88,92.83,137.92,98.61,954.9,92.83,265.31,43.15,88.8,43.56,5534851272.09,0,2033818708.11,0,100%,100%,100%,100%,293,293,293
02:27:36,1143,207,386,205,25060656000,0,8462312000,0,546.61,92.87,1015.37,77.83,131.9,92.87,764.82,77.83,231.18,44.06,77.65,41.85,5075809053.09,0,1668112901.91,0,100%,100%,100%,100%,294,294,294
02:27:41,1108,149,333,191,24599872000,0,7936584000,0,667.58,80.1,1044.86,53.93,185.42,80.1,760.15,53.93,226.88,31.09,67.79,39.03,5130647815.82,0,1563983719.03,0,100%,100%,100%,100%,295,295,295
02:27:46,1423,243,480,239,27164920000,0,10298904000,0,488.92,73.39,1113.96,133.51,158.65,73.39,826.61,133.51,300.38,49.14,101.74,50.89,5719102519.95,0,2244738592.91,0,100%,100%,100%,100%,296,296,296
02:27:51,1504,235,476,274,29786884000,0,10561676000,0,532.89,119.91,918.88,124.54,151.7,119.91,690.27,124.54,304.05,46.82,95.59,56.69,5959796243.45,0,2129275142.2,0,100%,100%,100%,100%,297,297,297
02:27:56,1497,259,554,259,30771276000,0,10629440000,0,468.93,112.59,1031.97,64.54,128.95,112.59,851.82,64.54,289.05,50.72,104.94,49.59,5937852516.55,0,1942183751.75,0,100%,100%,100%,100%,298,298,298
02:28:01,1037,178,362,163,22501304000,0,7020572000,0,520.85,113.28,914.8,72.04,143.62,113.28,716.95,72.04,202.36,33.97,70.17,31.61,4393100943.66,0,1385217955.4,0,100%,100%,100%,100%,299,299,299
02:28:06,963,142,358,174,20206608000,0,7872472000,0,432.93,84.27,973.04,51.34,111.28,84.27,610.15,51.34,183.23,28.02,69.37,32.58,3879766197.31,0,1513621590.06,0,100%,100%,100%,100%,300,300,300
02:28:11,1157,212,374,167,24472004000,0,6038540000,0,647.38,132.4,882.02,38.82,147.79,132.4,657.63,38.82,250.25,45.43,81.24,36.46,5187119289.78,0,1322313899.73,0,100%,100%,100%,100%,301,301,301
02:28:16,1288,242,455,215,25980784000,0,9381776000,0,734.64,74.04,1030.52,40.59,157.08,74.04,755.8,40.59,251.36,45.93,89.18,43,5076518698.32,0,1864445158.51,0,100%,100%,100%,100%,302,302,302
02:28:21,1329,242,497,221,28210476000,0,10365524000,0,730.73,149.67,982.67,39.38,187.25,149.67,666.41,39.38,264.21,48.2,98.99,44.06,5663148664.62,0,2000004259.78,0,100%,100%,100%,100%,303,303,303
02:28:26,1479,254,499,289,33915000000,0,9448804000,0,592.66,88.8,899.65,46.94,136.96,88.8,635.39,46.94,285.59,49,98.28,56.21,6584435574.64,0,1857722829.49,0,100%,100%,100%,100%,304,304,304
02:28:31,1349,243,444,218,30502916000,0,8726652000,0,535.79,102.47,863.37,72.74,130.41,102.47,666.04,72.74,270.97,48.96,89.39,42.71,6196280245.95,0,1726374894.44,0,100%,100%,100%,100%,305,305,305
02:28:36,1410,234,445,253,27885660000,0,10364056000,0,536.04,88.48,987.56,51.96,153.97,88.48,656.77,51.96,289.55,46.91,90.84,50.23,5645695452.18,0,2093265946.72,0,100%,100%,100%,100%,306,306,306
02:28:41,1392,232,447,232,31094196000,0,9316452000,0,596.61,129.41,884.95,75.59,144.95,129.41,628.87,75.59,280.82,46.38,87.79,45.65,6316755053.05,0,1838331485.43,0,100%,100%,100%,100%,307,307,307
02:28:46,1513,261,509,252,31427740000,0,10234688000,0,519.89,86.75,737.72,89.27,142.26,86.75,510.21,89.27,299.85,51.7,99.12,48.8,6292730077.76,0,1965315289.95,0,100%,100%,100%,100%,308,308,308
02:28:51,1237,200,397,202,27093244000,0,8528248000,0,565.75,120.66,812.33,90.59,152.37,120.66,537.34,90.59,246.23,40.03,80.11,40.24,5427698701.52,0,1737271104.92,0,100%,100%,100%,100%,309,309,309
02:28:56,1292,182,440,233,26833016000,0,9250832000,0,524.31,83.96,903.41,54.7,140.44,83.96,613.25,54.7,256.54,35.83,89.06,46.52,5347670424.54,0,1892616120.23,0,100%,100%,100%,100%,310,310,310
02:29:01,1478,227,452,227,31948556000,0,10430576000,0,584.9,84.79,1006.98,45.89,139.01,84.79,692.63,45.89,291.09,45.08,88.24,44.51,6302187678.95,0,1978082671.81,0,100%,100%,100%,100%,311,311,311
02:29:06,1503,251,494,270,33128652000,0,10692812000,0,533.47,100.34,882.82,72.64,151.65,100.34,649.83,72.64,306.96,52.51,103.23,52.94,6728203903.98,0,2222842235.74,0,100%,100%,100%,100%,312,312,312
02:29:11,1411,243,490,259,31487584000,0,10759348000,0,543.21,107.94,880.14,87.64,145.78,107.94,598.42,87.64,267.95,48.31,94.65,50.85,5979814625.28,0,2088757682.06,0,100%,100%,100%,100%,313,313,313
02:29:16,1239,204,406,175,26699760000,0,7677328000,0,538.58,155.55,858.67,86.37,147.37,155.55,656.41,86.37,245.71,40.59,81.03,33.54,5410357878.33,0,1549150527.65,0,100%,100%,100%,100%,314,314,314
02:29:21,1195,198,430,178,26700244000,0,7743136000,0,578.92,130.94,814.38,89.84,151.83,130.94,595.49,89.84,260.03,43.34,91.73,38.64,5844767249.25,0,1677049349.13,0,100%,100%,100%,100%,315,315,315
02:29:26,1434,216,503,275,29131344000,0,12135332000,0,470.08,108.34,1171.48,68.29,139.42,108.34,908.4,68.29,306.36,46.75,109.92,57.27,6239800909.19,0,2698625808.04,0,100%,100%,100%,100%,316,316,316
02:29:31,1538,264,509,262,33589436000,0,11087204000,0,521.32,104.47,805.4,71.35,134.05,104.47,575.58,71.35,297.91,50.02,96.08,49.82,6540025472.43,0,2106729241.33,0,100%,100%,100%,100%,317,317,317
02:29:36,1419,226,431,252,29917308000,0,9512204000,0,545.12,91.64,794.86,86.82,151.96,91.63,561.79,86.82,271.72,42.64,81.84,47.16,5688435060.95,0,1872194042.14,0,100%,100%,100%,100%,318,318,318
02:29:41,1436,230,504,236,30179204000,0,8663820000,0,582.54,99.66,646.3,108.82,158.47,99.65,443.16,108.82,283.22,44.87,97.68,45.83,5982889666.64,0,1662380461.99,0,100%,100%,100%,100%,319,319,319
02:29:46,1409,232,491,197,27885476000,0,9710780000,0,506.72,125.88,877.12,91.08,136.49,125.88,634.99,91.08,272.1,45.56,95.94,38.99,5383479831.45,0,1953584766.95,0,100%,100%,100%,100%,320,320,320
02:29:51,1269,185,430,197,26701080000,0,9447268000,0,575.31,90.71,968.55,123.78,150.04,90.7,684.64,123.78,252.81,36.4,87.19,37.63,5299603330.64,0,1910174285.32,0,100%,100%,100%,100%,321,321,321
02:29:56,1205,201,418,225,26567060000,0,9250144000,0,563.87,102.51,951.19,82.23,144.77,102.51,675.96,82.23,249.92,43.16,87.38,46.15,5532742572.48,0,1924473065.64,0,100%,100%,100%,100%,322,322,322
02:30:01,1429,226,459,226,29196856000,0,9709512000,0,429.25,104.79,1532.75,65.4,122.39,104.79,1307.14,65.4,305.48,47.03,97.2,48.43,6239780850.1,0,2012344647.6,0,100%,100%,100%,100%,323,323,323
02:30:06,1529,240,516,241,34898360000,0,11479824000,0,470.62,82.17,985.94,44.93,121.72,82.17,757.34,44.93,287.64,46.33,96.93,46.38,6525145789.12,0,2156366349.6,0,100%,100%,100%,100%,324,324,324
02:30:11,1387,205,445,198,27622780000,0,9054616000,0,490.73,102.88,702.83,76.91,143.88,102.88,477.45,76.91,266.14,38.78,85.66,37.88,5261435080.53,0,1758533206.07,0,100%,100%,100%,100%,325,325,325
02:30:16,1454,225,502,256,29722052000,0,10693684000,0,578.71,87.56,845.71,65.49,150.05,87.56,569.31,65.49,290.76,45.76,103.03,50.64,5949558061.94,0,2187642157.69,0,100%,100%,100%,100%,326,326,326
02:30:21,1497,236,491,256,30442056000,0,9383540000,0,494.37,102.15,888.56,74.87,146.52,102.15,653.59,74.87,298.06,47.51,98.4,49.81,5851806307.64,0,1889012477.41,0,100%,100%,100%,100%,327,327,327
02:30:26,1427,225,512,253,28278500000,0,11872820000,0,489.06,96.17,895.13,76.79,150.66,96.17,644.09,76.79,288.32,44.55,105.52,52.47,5747432998.44,0,2508234097.33,0,100%,100%,100%,100%,328,328,328
02:30:31,1283,201,453,203,26899832000,0,9316656000,0,570.01,93.34,906.87,72.99,152.58,93.34,643.14,72.99,250.28,40.28,89.46,38.98,5225753239.02,0,1827418664.09,0,100%,100%,100%,100%,329,329,329
02:30:36,1293,203,412,240,27750588000,0,8070544000,0,597.48,96.89,819.86,109.23,147.97,96.89,570.44,109.23,262.3,41.7,82.54,49.34,5610010770.84,0,1621680636.72,0,100%,100%,100%,100%,330,330,330
02:30:41,1467,232,437,258,32537820000,0,10952912000,0,538.79,93.41,926,82.29,131.24,93.4,587.95,82.29,314.13,50.01,92.78,55.64,6844609382.24,0,2299797483.63,0,100%,100%,100%,100%,331,331,331
02:30:46,1462,237,460,242,29198248000,0,8793448000,0,506.76,122.63,806.89,60.02,141.71,122.63,594.38,60.02,284.32,44.37,90.37,46.05,5726520425.07,0,1724104472.88,0,100%,100%,100%,100%,332,332,332
02:30:51,1404,226,472,250,30833016000,0,8465116000,0,584.52,117.31,865.58,103.74,141.8,117.31,629.93,103.74,284.85,46.62,95.84,50.58,6223445780.78,0,1729340687.57,0,100%,100%,100%,100%,333,333,333
02:30:56,1436,231,500,218,30047300000,0,10758668000,0,506.97,117.29,777.6,66.99,133.51,117.29,516.51,66.99,292.33,46.91,100.11,44.73,6057950204.04,0,2096152116.41,0,100%,100%,100%,100%,334,334,334
02:31:01,1497,226,532,265,31098336000,0,10236700000,0,548.17,88.99,815.23,53.74,145.64,88.99,565.6,53.74,297.67,45.18,107.82,53.08,6213171711.76,0,2053683708.8,0,100%,100%,100%,100%,335,335,335
02:31:06,1291,215,446,243,28799032000,0,10167464000,0,519.18,104,817.47,74.13,149.02,104,542.72,74.13,253.22,41.58,89.28,47.13,5620274798.92,0,2003187616.34,0,100%,100%,100%,100%,336,336,336
02:31:11,1287,212,431,186,26178276000,0,10298528000,0,588.28,155.11,921.21,64.22,166.09,155.11,619.66,64.22,268.58,44.73,89.17,38.99,5376635083.06,0,2142993375.98,0,100%,100%,100%,100%,337,337,337
02:31:16,1519,265,510,234,32211628000,0,10627824000,0,524.26,93.37,894.12,51.67,134.58,93.37,620.89,51.67,305.17,51.83,101.94,46.69,6350824923.36,0,2152256625.32,0,100%,100%,100%,100%,338,338,338
02:31:21,1465,219,462,244,29720056000,0,9381864000,0,523.62,95.81,793.72,55.22,155.34,95.81,563.31,55.22,282.11,41.97,88.46,46.49,5662635801.61,0,1788501992.39,0,100%,100%,100%,100%,339,339,339
02:31:26,1174,201,388,219,24930616000,0,7676896000,0,518.87,108.74,767.14,58.27,136.39,108.74,535.53,58.27,233.73,39.28,76.36,43.48,4896995388.69,0,1518739828.23,0,100%,100%,100%,100%,340,340,340
02:31:31,1363,211,413,221,30175972000,0,9250184000,0,643.25,114.46,942.57,61.43,181.72,114.46,654.21,61.43,294.52,47.17,90.55,49.64,6430301563.84,0,2028331843.52,0,100%,100%,100%,100%,341,341,341
02:31:36,1427,265,509,224,31028324000,0,11414444000,0,616.21,114.38,867.46,61.91,145.95,114.38,558.43,61.91,286.43,53.33,102.3,45.86,6230524482.91,0,2291840121.07,0,100%,100%,100%,100%,342,342,342
02:31:41,1469,246,525,252,31424204000,0,10104648000,0,511.28,135.44,811.52,77.14,141.53,135.44,565.91,77.14,283.28,46.47,100.13,48.57,6032722536.68,0,1981469132.9,0,100%,100%,100%,100%,343,343,343
02:31:46,1329,214,468,234,27096852000,0,9971496000,0,524.51,100.55,925.81,98.25,144.16,100.55,666.17,98.25,253.31,40.96,89.46,44.68,5204239847.73,0,1904506603.66,0,100%,100%,100%,100%,344,344,344
02:31:51,1260,247,372,214,26504988000,0,7609920000,0,525.21,110.83,900.68,97.15,143.35,110.83,651.23,97.15,259.31,51.34,79.47,45.72,5458781622.37,0,1614021573.02,0,100%,100%,100%,100%,345,345,345
02:31:56,1310,248,484,174,25786436000,0,11021212000,0,412.23,92.38,1677.15,179.86,127.36,92.38,1439.33,179.86,268.41,50.56,99.15,35.81,5259453872.3,0,2263704781.71,0,100%,100%,100%,100%,346,346,346
02:32:01,1583,266,531,255,30839432000,0,10956888000,0,433.04,77.19,1033.97,77.6,118.49,77.19,813,77.6,299.91,50.04,98.21,48.26,5879488479.68,0,2009085201.08,0,100%,100%,100%,100%,347,347,347
02:32:06,1211,192,436,219,25849052000,0,10101172000,0,525.11,125.53,854.46,96.84,155.91,125.53,593.93,96.84,235.28,37.51,84,42.68,5071583029.4,0,1936612987.15,0,100%,100%,100%,100%,348,348,348
02:32:11,1501,242,473,235,30968188000,0,9839792000,0,493.38,77.5,1025.64,106.32,135.26,77.5,774.34,106.32,322.33,50.17,100.43,50.3,6578272107.82,0,2111789719.69,0,100%,100%,100%,100%,349,349,349
02:32:16,1483,229,484,240,31816372000,0,9644740000,0,446.05,84.63,993.77,72.27,127.36,84.62,793.89,72.27,296.24,45.38,96.4,48.73,6394659059.12,0,1875406784.86,0,100%,100%,100%,100%,350,350,350
02:32:21,1248,204,439,223,27093588000,0,8725732000,0,521.72,112.29,918.25,92.91,134.75,112.29,700.38,92.91,253.99,40.62,86.69,43.63,5444067093.2,0,1745442611.94,0,100%,100%,100%,100%,351,351,351
02:32:26,1036,177,365,180,23091628000,0,7610252000,0,548.42,112.69,1461.81,65.04,150.5,112.69,1170.57,65.04,222.68,37.45,75.62,37.18,4945653041.94,0,1573922071.08,0,100%,100%,100%,100%,352,352,352
02:32:31,1063,201,378,196,21125716000,0,7348836000,0,312.18,53.69,2702.25,145.19,89.42,53.69,2568.03,145.19,205.6,38.84,72.32,38.98,4086793176.32,0,1504868554.9,0,100%,100%,100%,100%,353,353,353
02:32:36,793,147,273,133,16991920000,0,5773488000,0,298.96,46.07,2270.47,80.21,86.01,46.07,2133.97,80.21,164.04,29.53,57,27.57,3572916799.06,0,1206258664.82,0,100%,100%,100%,100%,354,354,354
02:32:41,1645,289,568,240,35557144000,0,11547844000,0,446.73,90.81,868.06,82.32,120.24,90.81,667.41,82.32,413.82,72.91,143.5,59.5,9046067639.24,0,2776170228.75,0,100%,100%,100%,100%,355,355,355
02:32:46,1524,262,532,233,31623300000,0,11938732000,0,525.47,85.13,994.24,62.49,151.23,85.13,702.63,62.49,283.32,46.82,97.11,43.14,5894374253.06,0,2185323384.63,0,100%,100%,100%,100%,356,356,356
02:32:51,1550,263,531,261,34439960000,0,10300848000,0,520.2,97.92,897.34,78.71,136.36,97.92,673.7,78.71,278.05,48.05,95.9,46.24,6141161946.33,0,1826022003.76,0,100%,100%,100%,100%,357,357,357
02:32:56,1213,210,413,213,25651864000,0,9053588000,0,482,78.42,1098.91,108.48,150.48,78.42,879.65,108.48,222.98,38.9,76.09,38.91,4714983057.52,0,1650634828.21,0,100%,100%,100%,100%,358,358,358
02:33:01,1056,184,361,180,22764648000,0,7348048000,0,572.09,107.65,966.16,182.25,150.58,107.65,698.19,182.25,215.35,37.01,73.06,37.09,4627156791.23,0,1524086877.01,0,100%,100%,100%,100%,359,359,359
02:33:06,1280,198,453,209,27750956000,0,9512652000,0,545.09,109.39,1046.64,71.98,120.33,109.39,782.52,71.98,281.35,43.64,97.2,45.15,5924059929.3,0,2062423874.57,0,100%,100%,100%,100%,360,360,360
02:33:11,1423,240,504,263,27952984000,0,10563108000,0,507.12,90.06,1665.44,70.14,135.89,90.06,1400.81,70.14,264.6,44.55,93.31,49.39,5194945217.91,0,1929600607.61,0,100%,100%,100%,100%,361,361,361
02:33:16,1268,250,421,238,27816320000,0,8201764000,0,382.15,74.94,1190.92,48.56,106.47,74.94,1013.31,48.56,236.71,46.31,78.8,44.51,5190529431.71,0,1525574482.2,0,100%,100%,100%,100%,362,362,362
